code,name,lot_size,stock_type,stock_child_type,stock_owner,option_type,strike_time,strike_price,suspension,listing_date,stock_id,delisting,index_option_type,main_contract,last_trade_time,exchange_type
US.CIIT,Tianci International,1,STOCK,N/A,,N/A,,N/A,N/A,2013-02-28,80466212511291,False,N/A,False,,US_NASDAQ
US.CIIX,Chineseinvestors,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85216446363102,False,N/A,False,,US_PINK
US.CIM,奇美拉投资,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203057,False,N/A,False,,US_NYSE
US.CIM.PRA,CHIMERA INVESTMENT CORPORATION PFD SER A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617860986,False,N/A,False,,US_NYSE
US.CIM.PRB,CHIMERA INVESTMENT CORPORATION 8% FXD/FLTG RATE CUM RED PFD SER B,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617860949,False,N/A,False,,US_NYSE
US.CIM.PRC,CHIMERA INVESTMENT CORPORATION 7.75%FIX TO FLTG RATE CUM RED PREF SER C,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259036,False,N/A,False,,US_NYSE
US.CIM.PRD,CHIMERA INVESTMENT CORPORATION 8.00%CUM RED FIX TO FLTG RATE PFD SER D,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259037,False,N/A,False,,US_NYSE
US.CIMN,CHIMERA INVESTMENT CORPORATION 9.000% SR NTS DUE 15/05/2029,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85341000415041,False,N/A,False,,US_NYSE
US.CIMO,CHIMERA INVESTMENT CORPORATION 9.250% SR NTS DUE 15/08/2029,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85710367603559,False,N/A,False,,US_NYSE
US.CIMP,CHIMERA INVESTMENT CORPORATION 8.875% SR NTS DUE 15/08/2030 USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87393994788687,False,N/A,False,,US_NYSE
US.CINF,辛辛纳提金融,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202316,False,N/A,False,,US_NASDAQ
US.CING,Cingulate,1,STOCK,N/A,,N/A,,N/A,N/A,2021-12-08,81166292184514,False,N/A,False,,US_NASDAQ
US.CINT,CI&T,1,STOCK,N/A,,N/A,,N/A,N/A,2021-11-10,81316616040534,False,N/A,False,,US_NYSE
US.CION,CION Investment,1,STOCK,N/A,,N/A,,N/A,N/A,2021-01-19,81192061988409,False,N/A,False,,US_NYSE
US.CIPI,CORRELATE ENERGY CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827764,False,N/A,False,,US_PINK
US.CIRX,CIRTRAN CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187274577,False,N/A,False,,US_PINK
US.CISEY,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187274578,False,N/A,False,,US_PINK
US.CISO,CISO Global,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81501299634761,False,N/A,False,,US_NASDAQ
US.CISS,C3is,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83876416553207,False,N/A,False,,US_NASDAQ
US.CITAY,COSCO SHIPPING DEVELOPMENT CO LTD UNSP ADR EACH REPR 50 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187274581,False,N/A,False,,US_PINK
US.CITR,General Enterprise Ventures,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87724707271476,False,N/A,False,,US_AMEX
US.CITZ,CITIZENS BANCSHARES CORP S CAROLINA,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187239463,False,N/A,False,,US_PINK
US.CIVB,Civista Bancshares,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,210968,False,N/A,False,,US_NASDAQ
US.CIVI,Civitas Resources,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81312321058235,False,N/A,False,,US_NYSE
US.CIVII,CIVITAS RESOURCES INC WTS 20/01/26 (TO SUB FOR ORD) B,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84585086161146,False,N/A,False,,US_PINK
US.CIVX,CTR INVESTMENTS & CONSULTING INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85383950088154,False,N/A,False,,US_PINK
US.CIWV,CITIZENS FINANCIAL CORP(W.VIRGINIA),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187274582,False,N/A,False,,US_PINK
US.CIX,CompX国际,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205701,False,N/A,False,,US_AMEX
US.CIZN,市民金融控股,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206306,False,N/A,False,,US_PINK
US.CJAX,COJAX OIL & GAS CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271345,False,N/A,False,,US_PINK
US.CJEWY,周大福(ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,214687,False,N/A,False,,US_PINK
US.CJMB,Callan JMB,1,STOCK,N/A,,N/A,,N/A,N/A,2025-02-05,86071144857576,False,N/A,False,,US_NASDAQ
US.CJPRY,东海客运(ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511836,False,N/A,False,,US_PINK
US.CKHGY,CAPITEC BANK HLDGS SPON ADR EACH REPR 0.5 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187274584,False,N/A,False,,US_PINK
US.CKHL,凯德工程,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83889301455111,False,N/A,False,,US_NASDAQ
US.CKHUY,长和(ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,214697,False,N/A,False,,US_PINK
US.CKISY,长江基建集团(ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,214708,False,N/A,False,,US_PINK
US.CKNHY,CLARKSON UNSPON ADS EACH REP 0.5 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270907,False,N/A,False,,US_PINK
US.CKPDY,COOKPAD INC. UNSP ADR EACH REP 1 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187274587,False,N/A,False,,US_PINK
US.CKSG,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187274588,False,N/A,False,,US_PINK
US.CKSNY,VESUVIUS PLC UNSP ADR EA REPR 1 ORD GBP0.00,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270910,False,N/A,False,,US_PINK
US.CKX,CKX Lands,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,209103,False,N/A,False,,US_AMEX
US.CL,高露洁,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203498,False,N/A,False,,US_NYSE
US.CLAA.WS,COLONNADE ACQUISITION CORP II C/WTS (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81247896563489,False,N/A,False,,US_NYSE
US.CLAR,Clarus,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74693776458376,False,N/A,False,,US_NASDAQ
US.CLAS.WS,CLASS ACCELERATION CORP C/WTS 31/03/2028 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81247896563537,False,N/A,False,,US_NYSE
US.CLB,Core Laboratories,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201876,False,N/A,False,,US_NYSE
US.CLBEY,CALBEE INC UNSPON ADR EACH REP 0.25 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512844,False,N/A,False,,US_PINK
US.CLBK,Columbia Financial,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,75763223316749,False,N/A,False,,US_NASDAQ
US.CLBR.WS,COLOMBIER ACQUISITION CORP. II C/WTS 24/11/2028(TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84748294909618,False,N/A,False,,US_NYSE
US.CLBT,Cellebrite,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81041738132687,False,N/A,False,,US_NASDAQ
US.CLCGY,CLICKS GROUP LTD SPON ADR EA REPR 2 ORD ZAR0.01,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187274590,False,N/A,False,,US_PINK
US.CLCHY,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187274592,False,N/A,False,,US_PINK
US.CLCS,CELL SOURCE INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512849,False,N/A,False,,US_PINK
US.CLDI,Calidi Biotherapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84232898841173,False,N/A,False,,US_AMEX
US.CLDI.WS,CALIDI BIOTHERAPEUTICS INC C/WTS 14/03/2028 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84232898841174,False,N/A,False,,US_AMEX
US.CLDPQ,CLOUD PEAK ENERGY INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81071802896847,False,N/A,False,,US_PINK
US.CLDT,Chatham Lodging信托,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205321,False,N/A,False,,US_NYSE
US.CLDT.PRA,CHATHAM LODGING TRUST 6.625% SER A CUM RED PFD SHS BEN INT,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617860988,False,N/A,False,,US_NYSE
US.CLDWW,CALIDI BIOTHERAPEUTICS INC C/WTS 14/03/2028 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85955180740192,False,N/A,False,,US_PINK
US.CLDX,塞德斯医疗,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206583,False,N/A,False,,US_NASDAQ
US.CLEGY,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187274596,False,N/A,False,,US_PINK
US.CLEUF,华夏博雅,1,STOCK,N/A,,N/A,,N/A,N/A,2020-05-08,86934433286645,False,N/A,False,,US_PINK
US.CLEV,CONCRETE LEVELING SYSTEMS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271364,False,N/A,False,,US_PINK
US.CLF,克利夫兰克里夫,1,STOCK,N/A,,N/A,,N/A,N/A,2016-08-12,201792,False,N/A,False,,US_NYSE
US.CLFD,克利尔菲尔德通讯,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203315,False,N/A,False,,US_NASDAQ
US.CLGN,Collplant,1,STOCK,N/A,,N/A,,N/A,N/A,2016-12-09,212387,False,N/A,False,,US_NASDAQ
US.CLH,Clean Harbors,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205096,False,N/A,False,,US_NYSE
US.CLHI,CLST HOLDINGS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511677,False,N/A,False,,US_PINK
US.CLIK,力奇服务,1,STOCK,N/A,,N/A,,N/A,N/A,2024-10-09,85886461263221,False,N/A,False,,US_NASDAQ
US.CLIM.WS,CLIMATE REAL IMPACT SOL II ACQ CORP C/WTS 29/01/2026 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81247896563556,False,N/A,False,,US_NYSE
US.CLIR,ClearSign,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,208497,False,N/A,False,,US_NASDAQ
US.CLLNY,CELLNEX TELECOM SAU UNSPON ADR EACH REP 0.5 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513048,False,N/A,False,,US_PINK
US.CLLS,Cellectis,1,STOCK,N/A,,N/A,,N/A,N/A,2015-03-25,210885,False,N/A,False,,US_NASDAQ
US.CLMB,Climb Global Solutions,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82871394204306,False,N/A,False,,US_NASDAQ
US.CLMT,卡路美,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203338,False,N/A,False,,US_NASDAQ
US.CLNE,Clean Energy Fuels,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201162,False,N/A,False,,US_NASDAQ
US.CLNN,Clene,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79998061074803,False,N/A,False,,US_NASDAQ
US.CLNV,CLEAN VISION CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84366042827768,False,N/A,False,,US_PINK
US.CLOQ,CYBERLOQ TECHNOLOGIES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513026,False,N/A,False,,US_PINK
US.CLOV,Clover Health,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80032420813237,False,N/A,False,,US_NASDAQ
US.CLOW,CLOUDWEB INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512258,False,N/A,False,,US_PINK
US.CLPBY,COLOPLAST SPON ADS EACH REPR 0.1 OD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511478,False,N/A,False,,US_PINK
US.CLPHY,中电控股(ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,214698,False,N/A,False,,US_PINK
US.CLPR,Clipper Realty,1,STOCK,N/A,,N/A,,N/A,N/A,2017-02-10,73864847769161,False,N/A,False,,US_NYSE
US.CLPS,华钦科技,1,STOCK,N/A,,N/A,,N/A,N/A,2018-05-24,75870597499202,False,N/A,False,,US_NASDAQ
US.CLPT,ClearPoint Neuro,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78610786636586,False,N/A,False,,US_NASDAQ
US.CLPXY,龙源电力(ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,214672,False,N/A,False,,US_PINK
US.CLRB,Cellectar BioSciences,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,210318,False,N/A,False,,US_NASDAQ
US.CLRD,Clearday,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81204946890344,False,N/A,False,,US_PINK
US.CLRI,CLEARTRONIC INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270924,False,N/A,False,,US_PINK
US.CLRLY,CENTRAL RETAIL COR SPON ADS EACH REP 10 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86659555378893,False,N/A,False,,US_PINK
US.CLRO,ClearOne通讯,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205955,False,N/A,False,,US_NASDAQ
US.CLRRF,CLIMATEROCK,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86702505048224,False,N/A,False,,US_PINK
US.CLS,天弘科技,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201516,False,N/A,False,,US_NYSE
US.CLSDQ,Clearside Biomedical,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87711822369533,False,N/A,False,,US_PINK
US.CLSK,CleanSpark,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,78529182257909,False,N/A,False,,US_NASDAQ
US.CLSKW,CLEANSPARK INC C/WTS 29/12/2028 (TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86028195184407,False,N/A,False,,US_NASDAQ
US.CLST,Catalyst Bancorp,1,STOCK,N/A,,N/A,,N/A,N/A,2021-10-13,81226421726855,False,N/A,False,,US_NASDAQ
US.CLTS,EARTH LIFE SCIENCES INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86689620150091,False,N/A,False,,US_PINK
US.CLUBQ,TOWN SPORTS INTL HOLDINGS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79577154279081,False,N/A,False,,US_PINK
US.CLUS,CLUSTER GROUP HOLDINGS LIMITED CO,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86539296294268,False,N/A,False,,US_PINK
US.CLVLY,CLINUVEL PHARMACEUTICALS LTD SPON ADR EA REP 1 ORD NPV,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511623,False,N/A,False,,US_PINK
US.CLVR,Clever Leaves,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,79942226499866,False,N/A,False,,US_PINK
US.CLVT,Clarivate,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80135500028528,False,N/A,False,,US_NYSE
US.CLVT.PRA,CLARIVATE PLC 5.25% MANDATORY CONV PREF SHS SR A,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617860989,False,N/A,False,,US_NYSE
US.CLW,克利尔沃特纸业,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201408,False,N/A,False,,US_NYSE
US.CLWT,欧陆科仪,1,STOCK,N/A,,N/A,,N/A,N/A,1997-03-14,201065,False,N/A,False,,US_NASDAQ
US.CLX,高乐氏,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203521,False,N/A,False,,US_NYSE
US.CLYM,Climb Bio,1,STOCK,N/A,,N/A,,N/A,N/A,2021-08-10,85890756230544,False,N/A,False,,US_NASDAQ
US.CLZNY,CLARIANT AG ADR EACH REPR 1 COM,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187248896,False,N/A,False,,US_PINK
US.CM,加拿大帝国商业银行,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203416,False,N/A,False,,US_NYSE
US.CMA,联信银行,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201853,False,N/A,False,,US_NYSE
US.CMA.PRB,COMERICA INC 6.875 % DEP PFD SER B,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,87247965900214,False,N/A,False,,US_NYSE
US.CMAKY,民生银行(ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,214618,False,N/A,False,,US_PINK
US.CMBM,Cambium Networks,1,STOCK,N/A,,N/A,,N/A,N/A,2019-06-26,77567109582406,False,N/A,False,,US_NASDAQ
US.CMBT,CMB.Tech,1,STOCK,N/A,,N/A,,N/A,N/A,2015-01-23,85547158845861,False,N/A,False,,US_NYSE
US.CMC,美国工商五金公司,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206433,False,N/A,False,,US_NYSE
US.CMCAU,CAPITALWORKS EMERGING MKTS ACQ CORP UNIT 1 CL A & 1/2 WT EX (01/01/2026),1,STOCK,N/A,,N/A,,N/A,N/A,2021-12-01,81436875125113,False,N/A,False,,US_PINK
US.CMCAW,CAPITALWORKS EMERGING MKTS ACQ CORP C/WTS 27/04/2028(TO PUR COM),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,81655918457817,False,N/A,False,,US_PINK
US.CMCL,Caledonia Mining,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,74616467047009,False,N/A,False,,US_AMEX
US.CMCLY,CMOC GROUP LIMITED UNSP ADS EACH REPR 50 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270929,False,N/A,False,,US_PINK
US.CMCM,猎豹移动,1,STOCK,N/A,,N/A,,N/A,N/A,2014-05-08,210015,False,N/A,False,,US_NYSE
US.CMCO,哥伦布-麦金农,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,206173,False,N/A,False,,US_NASDAQ
US.CMCSA,康卡斯特,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,202212,False,N/A,False,,US_NASDAQ
US.CMCT,Creative Media & Community Trust,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,209997,False,N/A,False,,US_NASDAQ
US.CMCTP,CIM Commercial Trust Corp.,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,75144748025318,False,N/A,False,,US_NASDAQ
US.CMCZ,CURTIS MATHES CORPORATION,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270930,False,N/A,False,,US_PINK
US.CMDB,Costamare Bulkers Holdings,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86818469169315,False,N/A,False,,US_NYSE
US.CME,芝加哥商品交易所,1,STOCK,N/A,,N/A,,N/A,N/A,2002-12-06,205196,False,N/A,False,,US_NASDAQ
US.CMFO,CHINA MARINE FOOD GROUP LIMITED,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86406152265721,False,N/A,False,,US_PINK
US.CMG,奇波雷墨西哥烧烤,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201784,False,N/A,False,,US_NYSE
US.CMGJY,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187274617,False,N/A,False,,US_PINK
US.CMGMY,CHEMRING GROUP UNSP ADS EACH REPR 1 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270934,False,N/A,False,,US_PINK
US.CMGO,CMG HLDGS GRP INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187274618,False,N/A,False,,US_PINK
US.CMGR,CLUBHOUSE MEDIA GROUP INC.,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80212809440058,False,N/A,False,,US_PINK
US.CMHF,COMMUNITY HERITAGE FINANCIAL INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270935,False,N/A,False,,US_PINK
US.CMHHY,招商局港口(ADR),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,214563,False,N/A,False,,US_PINK
US.CMI,康明斯,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201856,False,N/A,False,,US_NYSE
US.CMLS,积云媒体,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201392,False,N/A,False,,US_PINK
US.CMMB,Chemomab Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80324478590096,False,N/A,False,,US_NASDAQ
US.CMND,Clearmind Medicine,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82910048910045,False,N/A,False,,US_NASDAQ
US.CMOID,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270939,False,N/A,False,,US_PINK
US.CMOT,CURTISS MOTORCYCLES COMPANY INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187274623,False,N/A,False,,US_PINK
US.CMP,罗盘矿物,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203562,False,N/A,False,,US_NYSE
US.CMPBY,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187274624,False,N/A,False,,US_PINK
US.CMPCY,,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187274625,False,N/A,False,,US_PINK
US.CMPD,CompuMed,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511329,False,N/A,False,,US_PINK
US.CMPGY,COMPASS GROUP PLC SPON ADR EACH REP 1 ORD SHS (POST SPLT),1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513420,False,N/A,False,,US_PINK
US.CMPR,Cimpress,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,210579,False,N/A,False,,US_NASDAQ
US.CMPRY,GENTERA SAB DE CV SPON ADR EA REPR ORD SHS MXN0.00,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270941,False,N/A,False,,US_PINK
US.CMPS,COMPASS Pathways,1,STOCK,N/A,,N/A,,N/A,N/A,2020-09-18,79538499573315,False,N/A,False,,US_NASDAQ
US.CMPX,Compass Therapeutics,1,STOCK,N/A,,N/A,,N/A,N/A,2020-11-16,79779017742305,False,N/A,False,,US_NASDAQ
US.CMRA,Comera Life Sciences,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82167019566832,False,N/A,False,,US_PINK
US.CMRAW,COMERA LIFE SCIENCES HOLDINGS INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,82167019566833,False,N/A,False,,US_PINK
US.CMRB,FIRST COMM BANCORP INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512347,False,N/A,False,,US_PINK
US.CMRC,Commerce.com,1,STOCK,N/A,,N/A,,N/A,N/A,2020-08-05,87187836357932,False,N/A,False,,US_NASDAQ
US.CMRE,Costamare,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,201253,False,N/A,False,,US_NYSE
US.CMRE.PRB,COSTAMARE INC 7.625% PERP PFD SER'B',1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617860990,False,N/A,False,,US_NYSE
US.CMRE.PRC,COSTAMARE INC 8.5% PERP PFD SER C USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259038,False,N/A,False,,US_NYSE
US.CMRE.PRD,COSTAMARE INC 8.75% PERP PREF SER D,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259039,False,N/A,False,,US_NYSE
US.CMRE.PRE,COSTAMARE INC 8.875% CUM RED PFD SER E USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259040,False,N/A,False,,US_NYSE
US.CMRF,CIM REAL ESTATE FIN TR INC,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187270943,False,N/A,False,,US_PINK
US.CMS,CMS能源,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,205178,False,N/A,False,,US_NYSE
US.CMS.PRB,CONSUMERS ENERGY COMPANY USD4.50 CUM PFD USD100,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,83704617860991,False,N/A,False,,US_NYSE
US.CMS.PRC,CMS ENERGY CORP 4.200% DEP SHS REP 1/1000 CUM PF ST SR C,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,84572201259041,False,N/A,False,,US_NYSE
US.CMSA,CMS ENERGY CORP 5.625%JUNIOR SUBORD NTS 15/03/2078 USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,75595719592081,False,N/A,False,,US_NYSE
US.CMSC,CMS ENERGY CORP 5.875% JUNIOR SUBORDINATED NTS DUE 2078,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,76467597953890,False,N/A,False,,US_NYSE
US.CMSD,CMS ENERGY CORP 5.875%JNR SUBORD NTS DUE01/03/2079 USD25,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,77081778277591,False,N/A,False,,US_NYSE
US.CMSG,CONSENSUS MINING & SEIGNIORAGE CORP,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,86844238973153,False,N/A,False,,US_PINK
US.CMSQY,COMPUTERSHARE LTD SPON ADR EACH REP 1 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212511522,False,N/A,False,,US_PINK
US.CMT,Core Molding Technologies,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,208526,False,N/A,False,,US_AMEX
US.CMTG,Claros Mortgage Trust,1,STOCK,N/A,,N/A,,N/A,N/A,2021-11-03,81295141204003,False,N/A,False,,US_NYSE
US.CMTL,康姆泰克通讯,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,203203,False,N/A,False,,US_NASDAQ
US.CMTOY,CEMENTOS ARGOS SA ADR EACH REPR 5 ORD SHS,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,85096187271413,False,N/A,False,,US_PINK
US.CMTV,COMMUNITY BANCORP INC VERMONT,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212513704,False,N/A,False,,US_PINK
US.CMU,MFS High Yield Municipal Trust,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,204283,False,N/A,False,,US_NYSE
US.CMWAY,COMMONWEALTH BANK OF AUSTRALIA SPON ADR EACH REPR 1 ORD,1,STOCK,N/A,,N/A,,N/A,N/A,1970-01-01,80466212512299,False,N/A,False,,US_PINK
